Actual_SoC,Predicted_SoC
0.2256426,0.22691883
0.2255387,0.22681604
0.22543482,0.22671324
0.22533093,0.22661044
0.22522712,0.22650766
0.22512324,0.22640495
0.22501943,0.22630215
0.2249156,0.22619946
0.2248118,0.2260967
0.22470804,0.22599404
0.22460428,0.22589135
0.22450052,0.22578867
0.22439681,0.22568604
0.22429305,0.22558342
0.22418936,0.22548077
0.22408567,0.22537816
0.22398202,0.22527558
0.22387834,0.22517301
0.22377467,0.22507045
0.22367106,0.22496787
0.22356744,0.22486535
0.22346385,0.22476283
0.22336026,0.22466034
0.2232567,0.22455785
0.22315314,0.2244554
0.22304958,0.22435291
0.22294608,0.22425047
0.22284257,0.22414806
0.22273906,0.22404563
0.2226356,0.22394323
0.22253211,0.22384085
0.22242865,0.22373846
0.22232524,0.2236361
0.2222218,0.22353378
0.2221184,0.22343147
0.22201501,0.22332914
0.22191162,0.22322685
0.22180824,0.22312458
0.22170489,0.22302228
0.22160155,0.22292002
0.22149819,0.2228178
0.2213949,0.22271551
0.22129162,0.22261333
0.2211883,0.22251116
0.22108506,0.22240892
0.22098176,0.22230679
0.22087857,0.2222046
0.2207753,0.22210248
0.22067209,0.22200033
0.2205689,0.2218982
0.22046572,0.22179611
0.22036253,0.22169404
0.22025935,0.22159193
0.22015622,0.22148986
0.22005308,0.22138783
0.21994995,0.22128578
0.21984686,0.22118375
0.21974376,0.22108178
0.21964067,0.22097975
0.21953759,0.22087777
0.21943454,0.22077578
0.2193315,0.22067386
0.21922849,0.22057192
0.21912545,0.22046998
0.21902244,0.22036806
0.21891946,0.22026616
0.21881647,0.22016425
0.2187135,0.22006239
0.21861054,0.21996051
0.21850762,0.21985865
0.21840468,0.21975684
0.21830177,0.21965498
0.21819888,0.21955319
0.218096,0.21945141
0.2179931,0.21934962
0.21789025,0.21924782
0.21778738,0.21914607
0.21768455,0.21904431
0.21758173,0.2189426
0.21747893,0.21884087
0.21737611,0.21873917
0.21727335,0.21863748
0.21717055,0.2185358
0.21706778,0.21843411
0.21696502,0.21833247
0.2168623,0.21823078
0.21675956,0.21812917
0.21665685,0.21802756
0.21655414,0.21792594
0.21645147,0.21782435
0.21634875,0.21772276
0.21624611,0.21762115
0.21614344,0.21751964
0.2160408,0.21741807
0.21593817,0.21731655
0.21583554,0.21721502
0.21573293,0.2171135
0.21563032,0.21701202
0.21552774,0.2169105
0.21542516,0.21680902
0.2153226,0.21670757
0.21522008,0.21660611
0.21511751,0.2165047
0.21501501,0.21640328
0.21491246,0.21630184
0.21480997,0.21620046
0.21470746,0.21609907
0.21460499,0.21599765
0.21450251,0.2158963
0.21440005,0.21579492
0.21429761,0.21569358
0.21419516,0.21559227
0.21409273,0.21549092
0.21399033,0.21538962
0.21388793,0.21528834
0.21378551,0.21518704
0.21368314,0.21508574
0.21358077,0.21498452
0.21347845,0.21488325
0.21337605,0.21478206
0.2132737,0.21468076
0.21317141,0.21457954
0.21306907,0.21447837
0.21296676,0.21437712
0.21286446,0.21427594
0.21276219,0.21417479
0.21265994,0.21407361
0.21255767,0.21397252
0.21245538,0.21387136
0.21235314,0.2137702
0.2122509,0.2136691
0.21214871,0.21356796
0.21204647,0.2134669
0.2119443,0.2133658
0.21184209,0.21326473
0.21173991,0.21316366
0.21163775,0.21306261
0.2115356,0.21296158
0.21143346,0.21286057
0.21133131,0.21275952
0.21122918,0.21265852
0.21112706,0.21255755
0.21102493,0.21245652
0.21092285,0.21235554
0.21082076,0.2122546
0.21071868,0.21215363
0.2106166,0.2120527
0.21051456,0.21195176
0.2104125,0.21185084
0.21031047,0.21174994
0.21020842,0.211649
0.21010643,0.2115481
0.2100044,0.21144727
0.20990242,0.21134636
0.20980044,0.2112455
0.20969845,0.21114469
0.20959648,0.21104383
0.20949449,0.21094301
0.20939255,0.21084213
0.20929062,0.21074136
0.20918868,0.2106406
0.20908679,0.21053976
0.20898485,0.21043904
0.20888294,0.21033825
0.20878105,0.21023746
0.20867915,0.21013673
0.20857729,0.210036
0.2084754,0.20993525
0.20837356,0.20983452
0.2082717,0.20973383
0.20816988,0.20963311
0.20806804,0.20953245
0.20796622,0.20943174
0.20786442,0.20933108
0.20776258,0.20923045
0.20766084,0.20912977
0.20755902,0.20902917
0.20745726,0.20892851
0.20735548,0.20882788
0.20725372,0.20872729
0.20715198,0.20862666
0.20705025,0.20852607
0.20694852,0.20842552
0.2068468,0.20832491
0.20674507,0.20822439
0.20664339,0.20812382
0.20654167,0.2080233
0.20643999,0.20792273
0.2063383,0.2078222
0.20623665,0.2077217
0.20613499,0.20762122
0.2060333,0.2075207
0.20593168,0.20742019
0.20583007,0.20731975
0.20572843,0.20721929
0.20562677,0.20711882
0.20552519,0.20701833
0.20542356,0.20691791
0.20532198,0.20681748
0.2052204,0.20671706
0.20511883,0.20661665
0.20501725,0.20651627
0.20491569,0.20641582
0.20481415,0.20631546
0.20471261,0.20621511
0.20461106,0.20611471
0.20450953,0.20601435
0.20440802,0.205914
0.2043065,0.20581368
0.20420499,0.20571333
0.2041035,0.205613
0.20400202,0.2055127
0.20390055,0.20541242
0.20379907,0.2053121
0.20369759,0.20521182
0.20359613,0.20511153
0.20349468,0.20501125
0.20339324,0.20491101
0.20329182,0.20481072
0.20319039,0.2047105
0.20308897,0.20461027
0.20298758,0.20451002
0.20288616,0.20440984
0.20278478,0.20430961
0.20268336,0.20420942
0.202582,0.2041092
0.20248066,0.20400904
0.20237927,0.20390888
0.20227791,0.2038087
0.20217656,0.20370853
0.2020752,0.20360836
0.20197386,0.20350823
0.20187254,0.20340806
0.20177124,0.20330797
0.20166992,0.20320787
0.20156862,0.20310774
0.20146734,0.20300767
0.20136604,0.20290755
0.20126474,0.20280747
0.20116349,0.20270741
0.2010622,0.20260732
0.20096096,0.20250729
0.20085968,0.20240726
0.20075844,0.20230718
0.20065722,0.20220713
0.20055598,0.20210715
0.20045474,0.2020071
0.20035353,0.2019071
0.20025234,0.20180707
0.2001511,0.20170711
0.2000499,0.20160711
0.19994873,0.20150712
0.19984753,0.20140716
0.19974634,0.2013072
0.19964516,0.20120722
0.19954403,0.2011073
0.19944286,0.20100738
0.19934171,0.20090742
0.19924057,0.2008075
0.19913943,0.20070755
0.1990383,0.20060767
0.19893721,0.20050779
0.19883607,0.2004079
0.19873494,0.200308
0.19863388,0.20020813
0.19853278,0.20010827
0.19843167,0.20000842
0.19833061,0.19990852
0.1982295,0.19980872
0.19812845,0.19970885
0.19802737,0.19960903
0.19792631,0.19950919
0.19782528,0.19940938
0.19772422,0.19930959
0.19762321,0.19920976
0.19752213,0.19911002
0.19742116,0.19901018
0.1973201,0.19891046
0.1972191,0.19881062
0.1971181,0.19871089
0.1970171,0.19861114
0.19691609,0.19851138
0.19681512,0.19841163
0.19671413,0.19831192
0.19661316,0.19821218
0.19651218,0.19811247
0.19641124,0.19801277
0.19631025,0.19791304
0.19620931,0.19781335
0.19610839,0.19771366
0.19600743,0.19761397
0.19590649,0.1975143
0.19580558,0.1974146
0.19570462,0.19731496
0.19560374,0.19721529
0.19550285,0.19711566
0.19540194,0.19701605
0.19530101,0.19691637
0.19520013,0.19681676
0.19509925,0.19671714
0.19499837,0.19661751
0.19489749,0.1965179
0.19479664,0.19641832
0.19469577,0.19631873
0.19459489,0.19621913
0.19449408,0.19611955
0.19439322,0.19602
0.19429235,0.19592042
0.19419155,0.19582085
0.19409071,0.19572131
0.19398989,0.19562179
0.19388905,0.19552223
0.19378828,0.1954227
0.19368744,0.19532321
0.19358666,0.19522364
0.19348586,0.19512418
0.19338506,0.19502465
0.19328429,0.19492514
0.19318353,0.19482566
0.19308275,0.1947262
0.19298197,0.19462673
0.19288124,0.19452725
0.19278046,0.1944278
0.1926797,0.19432835
0.19257894,0.19422889
0.19247822,0.19412942
0.1923775,0.19403
0.19227676,0.19393055
0.19217603,0.19383116
0.19207533,0.19373173
0.19197462,0.19363233
0.19187391,0.19353294
0.19177319,0.19343354
0.1916725,0.19333413
0.1915718,0.19323474
0.19147111,0.19313538
0.19137044,0.193036
0.19126976,0.19293664
0.1911691,0.19283727
0.19106841,0.19273794
0.19096775,0.19263859
0.1908671,0.19253923
0.19076647,0.19243991
0.19066583,0.1923406
0.19056515,0.19224128
0.19046454,0.19214194
0.19036388,0.19204268
0.19026326,0.19194333
0.19016263,0.19184403
0.19006203,0.19174474
0.18996142,0.19164547
0.18986082,0.19154622
0.18976021,0.19144693
0.18965961,0.19134769
0.18955901,0.19124842
0.18945841,0.19114915
0.18935785,0.19104992
0.18925728,0.19095065
0.18915671,0.19085145
0.18905613,0.19075224
0.18895558,0.19065297
0.188855,0.1905538
0.18875445,0.19045457
0.1886539,0.19035535
0.18855336,0.19025616
0.18845282,0.19015698
0.18835229,0.19005778
0.18825176,0.18995862
0.18815121,0.18985943
0.18805073,0.18976025
0.1879502,0.18966115
0.18784969,0.18956195
0.18774918,0.18946281
0.18764867,0.18936367
0.18754818,0.1892645
0.1874477,0.1891654
0.1873472,0.18906632
0.18724672,0.18896715
0.18714623,0.18886806
0.18704574,0.18876891
0.18694529,0.18866982
0.18684483,0.18857074
0.18674438,0.18847165
0.18664391,0.18837258
0.18654346,0.1882735
0.186443,0.18817443
0.18634258,0.18807536
0.18624213,0.1879763
0.18614168,0.18787724
0.18604127,0.1877782
0.18594086,0.18767914
0.18584043,0.18758012
0.18574002,0.1874811
0.18563959,0.18738206
0.18553919,0.18728304
0.18543875,0.18718404
0.18533836,0.18708499
0.18523797,0.186986
0.1851376,0.18688698
0.18503721,0.18678804
0.18493682,0.18668905
0.18483645,0.18659006
0.18473606,0.18649109
0.18463567,0.18639211
0.18453532,0.18629311
0.18443497,0.1861942
0.1843346,0.18609524
0.18423426,0.18599626
0.1841339,0.18589737
0.18403357,0.18579839
0.18393321,0.18569948
0.18383288,0.18560053
0.18373255,0.18550162
0.18363222,0.18540272
0.1835319,0.18530382
0.1834316,0.1852049
0.18333128,0.18510604
0.18323097,0.18500711
0.18313067,0.18490824
0.18303034,0.18480939
0.18293005,0.18471044
0.18282975,0.18461162
0.18272947,0.18451275
0.18262917,0.18441391
0.1825289,0.18431501
0.18242861,0.1842162
0.18232834,0.18411733
0.18222804,0.18401852
0.18212779,0.18391965
0.18202753,0.18382084
0.18192726,0.18372205
0.181827,0.18362318
0.18172675,0.18352439
0.1816265,0.18342559
0.18152624,0.18332678
0.18142603,0.18322797
0.18132578,0.18312919
0.18122554,0.18303041
0.18112533,0.18293165
0.1810251,0.18283285
0.1809249,0.1827341
0.18082467,0.18263538
0.18072444,0.18253657
0.18062423,0.18243784
0.18052402,0.1823391
0.18042386,0.18224034
0.18032363,0.18214163
0.18022344,0.18204287
0.18012324,0.18194415
0.18002306,0.18184544
0.1799229,0.18174669
0.1798227,0.18164802
0.17972252,0.18154931
0.17962237,0.18145059
0.1795222,0.18135192
0.17942202,0.18125325
0.17932187,0.18115453
0.1792217,0.18105589
0.17912155,0.18095715
0.1790214,0.18085852
0.17892127,0.18075985
0.17882112,0.1806612
0.178721,0.18056254
0.17862086,0.18046393
0.17852072,0.18036525
0.1784206,0.18026663
0.17832048,0.18016799
0.17822036,0.18006936
0.17812027,0.17997077
0.17802013,0.17987214
0.17792003,0.17977354
0.17781992,0.17967494
0.17771983,0.17957632
0.17761973,0.17947774
0.17751965,0.17937915
0.17741951,0.17928055
0.17731947,0.17918196
0.17721938,0.17908339
0.17711928,0.17898482
0.17701922,0.17888626
0.17691915,0.1787877
0.1768191,0.17868914
0.17671901,0.17859061
0.17661896,0.17849202
0.17651889,0.17839351
0.17641886,0.17829497
0.1763188,0.17819645
0.17621876,0.17809793
0.17611873,0.1779994
0.17601869,0.1779009
0.17591865,0.1778024
0.17581859,0.17770387
0.17571859,0.17760538
0.17561856,0.17750691
0.17551854,0.1774084
0.17541851,0.17730993
0.17531851,0.17721142
0.17521851,0.17711297
0.17511849,0.17701453
0.1750185,0.17691602
0.17491849,0.1768176
0.17481849,0.17671913
0.17471848,0.17662068
0.17461851,0.1765222
0.17451851,0.17642379
0.17441855,0.17632535
0.17431857,0.17622694
0.1742186,0.17612849
0.17411864,0.17603008
0.17401865,0.17593169
0.17391868,0.17583324
0.17381871,0.17573486
0.17371878,0.17563646
0.17361882,0.17553808
0.17351887,0.17543969
0.17341892,0.17534131
0.17331898,0.17524292
0.17321904,0.17514455
0.17311913,0.17504618
0.17301917,0.17494784
0.17291926,0.17484947
0.17281933,0.17475112
0.17271942,0.17465277
0.17261949,0.17455445
0.17251956,0.17445607
0.17241967,0.17435774
0.17231975,0.1742594
0.17221986,0.17416109
0.17211996,0.17406279
0.17202006,0.17396447
0.17192017,0.17386617
0.17182028,0.17376786
0.1717204,0.17366956
0.1716205,0.17357127
0.17152064,0.173473
0.17142075,0.1733747
0.17132089,0.17327642
0.17122102,0.17317814
0.17112117,0.1730799
0.17102127,0.17298165
0.17092143,0.17288335
0.17082156,0.17278512
0.17072172,0.17268685
0.1706219,0.1725886
0.17052203,0.1724904
0.1704222,0.17239217
0.17032236,0.17229392
0.17022252,0.17219572
0.17012271,0.17209746
0.1700229,0.17199929
0.16992305,0.17190109
0.16982323,0.17180285
0.16972342,0.17170466
0.1696236,0.1716065
0.16952384,0.17150827
0.16942398,0.17141011
0.16932422,0.1713119
0.1692244,0.17121378
0.1691246,0.17111559
0.16902483,0.17101741
0.16892503,0.17091928
0.16882525,0.17082112
0.16872548,0.17072296
0.1686257,0.17062482
0.16852593,0.1705267
0.16842614,0.17042857
0.1683264,0.17033044
0.16822664,0.17023231
0.16812688,0.1701342
0.16802712,0.17003609
0.16792737,0.16993797
0.16782764,0.16983987
0.16772787,0.1697418
0.16762814,0.16964367
0.16752839,0.1695456
0.16742867,0.16944751
0.16732895,0.16934943
0.16722922,0.16925138
0.1671295,0.1691533
0.16702977,0.16905525
0.16693008,0.1689572
0.16683036,0.16885915
0.16673066,0.1687611
0.16663095,0.16866307
0.16653123,0.16856502
0.16643153,0.16846699
0.16633187,0.16836894
0.16623218,0.16827096
0.16613248,0.16817296
0.16603282,0.1680749
0.16593316,0.16797695
0.16583344,0.16787896
0.16573378,0.1677809
0.16563413,0.16768293
0.16553445,0.16758497
0.16543482,0.16748697
0.16533516,0.16738904
0.16523552,0.16729105
0.16513586,0.1671931
0.1650362,0.16709514
0.16493659,0.16699715
0.16483694,0.16689923
0.1647373,0.16680129
0.16463768,0.16670333
0.16453807,0.16660543
0.16443843,0.16650751
0.1643388,0.16640957
0.16423921,0.16631164
0.16413958,0.16621375
0.16403998,0.16611582
0.16394037,0.16601792
0.1638408,0.16592
0.1637412,0.16582215
0.1636416,0.16572429
0.16354203,0.16562638
0.16344243,0.1655285
0.16334286,0.16543064
0.16324328,0.16533276
0.16314371,0.16523494
0.16304415,0.16513705
0.16294459,0.16503921
0.16284505,0.16494139
0.16274549,0.16484354
0.16264592,0.16474573
0.16254638,0.16464789
0.16244684,0.16455005
0.16234729,0.16445227
0.16224775,0.16435443
0.16214822,0.16425662
0.16204871,0.16415884
0.16194916,0.16406105
0.16184968,0.16396323
0.16175015,0.16386548
0.16165064,0.1637677
0.16155115,0.16366993
0.16145162,0.16357216
0.16135211,0.16347438
0.1612526,0.16337663
0.16115314,0.16327885
0.16105364,0.16318114
0.16095416,0.1630834
0.16085467,0.16298565
0.16075519,0.16288792
0.16065574,0.16279021
0.16055627,0.16269249
0.1604568,0.16259477
0.16035736,0.16249706
0.16025789,0.16239937
0.16015846,0.16230167
0.160059,0.16220398
0.15995957,0.16210629
0.1598601,0.16200863
0.15976068,0.1619109
0.15966128,0.16181327
0.15956183,0.16171564
0.15946242,0.16161795
0.159363,0.16152032
0.15926358,0.16142264
0.15916418,0.16132501
0.1590648,0.16122739
0.15896538,0.16112976
0.15886599,0.16103214
0.15876661,0.16093452
0.15866719,0.1608369
0.15856783,0.16073929
0.15846844,0.16064169
0.1583691,0.16054407
0.15826969,0.16044652
0.15817034,0.16034889
0.15807098,0.16025135
0.15797162,0.16015378
0.15787227,0.16005619
0.15777294,0.15995866
0.15767358,0.15986112
0.15757425,0.15976353
0.1574749,0.159666
0.15737557,0.15956843
0.15727627,0.15947092
0.15717694,0.15937343
0.15707764,0.15927587
0.15697834,0.15917838
0.15687901,0.1590809
0.15677969,0.15898335
0.1566804,0.15888587
0.15658112,0.15878838
0.15648185,0.15869087
0.15638256,0.15859345
0.15628329,0.15849593
0.15618403,0.15839848
0.15608472,0.15830106
0.15598546,0.15820353
0.15588622,0.15810612
0.15578696,0.1580087
0.1556877,0.15791124
0.15558846,0.1578138
0.15548922,0.15771635
0.15539,0.15761894
0.15529075,0.15752156
0.15519154,0.15742412
0.1550923,0.15732673
0.15499307,0.15722933
0.15489388,0.15713193
0.15479465,0.15703455
0.15469544,0.15693717
0.15459627,0.15683977
0.15449707,0.15674244
0.15439789,0.15664507
0.15429871,0.15654774
0.15419951,0.15645039
0.15410037,0.15635303
0.15400118,0.15625574
0.15390201,0.15615837
0.15380287,0.15606105
0.1537037,0.15596376
0.15360457,0.15586644
0.15350543,0.15576912
0.15340629,0.15567185
0.15330717,0.15557455
0.15320803,0.15547729
0.15310891,0.15538001
0.1530098,0.15528272
0.15291065,0.15518549
0.15281154,0.15508819
0.15271245,0.15499091
0.15261337,0.1548937
0.15251428,0.15479645
0.15241519,0.15469922
0.15231612,0.154602
0.15221705,0.15450479
0.15211795,0.15440758
0.15201889,0.15431038
0.15191983,0.15421315
0.15182078,0.15411595
0.15172175,0.15401879
0.15162267,0.1539216
0.15152366,0.15382439
0.15142463,0.15372725
0.1513256,0.1536301
0.15122657,0.15353295
0.15112755,0.15343577
0.15102854,0.15333864
0.15092954,0.15324152
0.15083055,0.15314437
0.15073155,0.15304728
0.15063256,0.15295015
0.15053357,0.15285303
0.1504346,0.15275593
0.15033562,0.15265882
0.15023665,0.15256175
0.15013771,0.15246467
0.15003876,0.1523676
0.1499398,0.15227054
0.14984085,0.15217349
0.14974193,0.15207641
0.14964297,0.1519794
0.14954403,0.1518823
0.14944513,0.15178527
0.14934622,0.15168828
0.1492473,0.15159123
0.1491484,0.15149422
0.1490495,0.15139723
0.14895059,0.15130022
0.14885174,0.1512032
0.14875284,0.15110625
0.14865397,0.15100925
0.14855509,0.15091228
0.14845625,0.15081531
0.14835738,0.15071839
0.14825854,0.15062141
0.14815968,0.15052447
0.14806086,0.15042752
0.14796202,0.15033063
0.14786318,0.15023367
0.14776438,0.15013675
0.14766556,0.15003988
0.14756675,0.14994296
0.14746797,0.14984606
0.14736913,0.14974917
0.14727037,0.14965229
0.14717159,0.14955544
0.1470728,0.14945857
0.14697404,0.14936171
0.14687528,0.14926489
0.14677653,0.14916801
0.14667778,0.1490712
0.14657901,0.14897434
0.14648029,0.14887752
0.14638157,0.14878072
0.14628284,0.14868392
0.1461841,0.14858712
0.1460854,0.14849034
0.14598669,0.14839354
0.145888,0.14829677
0.14578928,0.1482
0.14569063,0.14810322
0.14559193,0.1480065
0.14549325,0.14790972
0.1453946,0.14781299
0.14529593,0.14771628
0.14519727,0.14761955
0.14509863,0.14752284
0.14499998,0.14742611
0.14490135,0.1473294
0.14480273,0.14723273
0.1447041,0.14713605
0.1446055,0.14703934
0.1445069,0.14694273
0.14440829,0.14684604
0.1443097,0.14674938
0.14421114,0.14665274
0.14411253,0.14655611
0.14401399,0.14645946
0.14391541,0.14636287
0.14381684,0.14626622
0.1437183,0.14616962
0.14361975,0.14607303
0.14352122,0.14597642
0.14342271,0.14587986
0.14332415,0.14578328
0.14322564,0.14568669
0.14312716,0.14559016
0.14302865,0.14549361
0.14293015,0.14539707
0.14283165,0.14530054
0.14273317,0.14520398
0.1426347,0.14510748
0.14253625,0.14501095
0.14243779,0.14491446
0.14233932,0.14481796
0.1422409,0.14472146
0.14214246,0.14462501
0.14204402,0.14452854
0.14194563,0.14443205
0.1418472,0.14433564
0.1417488,0.14423919
0.1416504,0.14414275
0.14155202,0.1440463
0.14145364,0.14394987
0.14135525,0.14385349
0.14125688,0.14375709
0.14115852,0.14366068
0.14106019,0.14356428
0.14096184,0.14346795
0.1408635,0.14337154
0.14076516,0.14327519
0.14066686,0.14317884
0.14056854,0.1430825
0.1404702,0.14298618
0.14037192,0.1428898
0.14027363,0.14279349
0.14017537,0.1426972
0.14007707,0.14260091
0.13997883,0.14250459
0.13988057,0.14240833
0.13978231,0.14231203
0.13968408,0.14221579
0.13958585,0.14211953
0.13948762,0.1420233
0.13938941,0.14192706
0.13929121,0.1418308
0.13919301,0.14173461
0.1390948,0.14163841
0.13899663,0.14154217
0.13889846,0.141446
0.13880026,0.14134982
0.13870211,0.1412536
0.13860397,0.14115746
0.13850583,0.14106129
0.13840768,0.14096513
0.13830955,0.140869
0.13821144,0.14077286
0.13811335,0.14067675
0.13801523,0.14058065
0.13791715,0.14048453
0.13781904,0.14038844
0.13772099,0.14029232
0.13762291,0.14019626
0.13752487,0.14010021
0.13742681,0.14000416
0.13732877,0.13990809
0.13723075,0.13981207
0.13713272,0.13971601
0.13703471,0.13962
0.13693672,0.13952401
0.13683872,0.13942799
0.13674074,0.13933201
0.13664275,0.13923603
0.13654478,0.13914005
0.13644683,0.13904409
0.13634887,0.13894813
0.13625093,0.1388522
0.136153,0.13875628
0.13605508,0.13866031
0.13595718,0.13856442
0.13585925,0.13846852
0.13576137,0.13837261
0.13566348,0.13827674
0.13556558,0.13818085
0.13546774,0.13808498
0.13536987,0.13798915
0.13527203,0.13789326
0.13517417,0.13779745
0.13507634,0.13770162
0.13497853,0.13760577
0.13488075,0.13751
0.13478293,0.13741422
0.13468513,0.1373184
0.13458733,0.13722263
0.13448957,0.13712685
0.1343918,0.1370311
0.13429405,0.13693535
0.13419631,0.13683961
0.13409857,0.13674389
0.13400084,0.13664818
0.13390312,0.13655245
0.13380542,0.13645676
0.13370772,0.13636105
0.13361004,0.13626538
0.13351236,0.13616975
0.13341469,0.13607407
0.13331705,0.13597842
0.1332194,0.13588281
0.13312176,0.13578717
0.13302414,0.13569155
0.13292651,0.13559595
0.1328289,0.13550034
0.13273132,0.13540477
0.13263375,0.13530919
0.13253614,0.13521364
0.13243857,0.13511808
0.13234103,0.13502254
0.1322435,0.134927
0.13214596,0.1348315
0.13204844,0.13473597
0.1319509,0.1346405
0.13185342,0.13454495
0.13175592,0.13444951
0.13165843,0.13435405
0.13156097,0.13425857
0.1314635,0.13416316
0.13136606,0.13406771
0.13126862,0.13397227
0.1311712,0.13387689
0.13107376,0.1337815
0.13097638,0.13368608
0.13087897,0.13359073
0.13078158,0.13349533
0.1306842,0.13339998
0.13058685,0.13330464
0.1304895,0.13320929
0.13039215,0.133114
0.13029483,0.13301867
0.1301975,0.13292338
0.13010018,0.13282809
0.13000289,0.13273278
0.12990561,0.13263752
0.12980832,0.1325423
0.12971105,0.132447
0.12961382,0.13235179
0.12951657,0.1322566
0.12941934,0.13216136
0.12932213,0.13206618
0.12922491,0.13197099
0.1291277,0.13187581
0.12903051,0.13178062
0.12893334,0.13168547
0.1288362,0.13159032
0.12873903,0.13149522
0.1286419,0.1314001
0.12854475,0.131305
0.12844765,0.1312099
0.12835054,0.13111481
0.12825346,0.13101974
0.12815636,0.1309247
0.1280593,0.13082963
0.12796223,0.13073461
0.1278652,0.13063955
0.12776817,0.13054457
0.12767115,0.13044958
0.12757413,0.13035458
0.12747714,0.13025959
0.12738015,0.13016464
0.12728316,0.13006967
0.1271862,0.12997472
0.12708925,0.12987979
0.1269923,0.12978488
0.1268954,0.12968999
0.12679848,0.12959509
0.12670158,0.12950023
0.12660466,0.12940536
0.12650782,0.12931047
0.12641095,0.12921567
0.12631409,0.12912083
0.12621725,0.129026
0.12612042,0.12893118
0.1260236,0.1288364
0.12592681,0.1287416
0.12583002,0.12864687
0.12573326,0.1285521
0.12563649,0.12845737
0.1255397,0.12836266
0.12544298,0.1282679
0.12534624,0.12817319
0.12524955,0.1280785
0.12515283,0.12798382
0.12505615,0.12788916
0.12495949,0.12779449
0.12486281,0.12769988
0.12476615,0.12760524
0.124669515,0.1275106
0.12457288,0.12741601
0.12447629,0.12732142
0.1243797,0.12722683
0.1242831,0.1271323
0.12418654,0.1270377
0.12408998,0.1269432
0.123993434,0.12684867
0.12389692,0.12675415
0.12380039,0.12665965
0.12370389,0.12656517
0.123607405,0.1264707
0.12351092,0.12637624
0.123414434,0.12628181
0.12331801,0.12618734
0.12322157,0.12609296
0.12312516,0.12599851
0.12302872,0.12590414
0.12293234,0.12580976
0.12283597,0.12571539
0.122739606,0.12562105
0.12264324,0.12552673
0.122546904,0.12543237
0.12245058,0.12533808
0.12235425,0.1252438
0.12225797,0.12514947
0.12216168,0.12505522
0.12206542,0.12496094
0.12196914,0.12486672
0.121872924,0.12477248
0.12177668,0.12467828
0.121680476,0.12458406
0.121584274,0.12448988
0.12148807,0.124395706
0.12139193,0.12430153
0.12129577,0.1242074
0.1211996,0.12411327
0.12110349,0.12401912
0.121007375,0.12392502
0.12091128,0.12383094
0.120815195,0.123736866
0.1207191,0.12364281
0.120623045,0.12354874
0.12052702,0.12345473
0.120431,0.1233607
0.12033499,0.12326669
0.12023898,0.12317271
0.12014303,0.123078726
0.12004704,0.12298479
0.11995109,0.12289082
0.11985516,0.122796886
0.11975924,0.12270299
0.11966335,0.12260906
0.11956743,0.122515194
0.11947156,0.12242132
0.1193757,0.12232744
0.119279854,0.12223359
0.11918404,0.12213976
0.119088195,0.12204596
0.118992426,0.12195214
0.11889664,0.121858366
0.118800856,0.12176459
0.1187051,0.12167085
0.11860936,0.12157709
0.11851365,0.12148335
0.11841791,0.12138965
0.118322246,0.12129592
0.118226565,0.12120228
0.1181309,0.1211086
0.11803525,0.121014945
0.11793963,0.12092131
0.11784402,0.12082768
0.1177484,0.12073409
0.11765284,0.120640494
0.117557265,0.120546915
0.11746173,0.12045335
0.11736617,0.120359816
0.117270656,0.120266266
0.11717517,0.12017275
0.11707968,0.12007926
0.11698421,0.11998578
0.116888754,0.11989231
0.11679333,0.11979885
0.1166979,0.11970543
0.1166025,0.11961197
0.116507106,0.119518586
0.11641174,0.1194252
0.116316386,0.119331814
0.11622105,0.11923846
0.11612573,0.11914513
0.116030425,0.11905179
0.11593514,0.118958496
0.11583988,0.1188652
0.115744606,0.11877192
0.115649365,0.11867865
0.115554154,0.118585385
0.11545895,0.11849216
0.11536376,0.11839896
0.11526858,0.11830575
0.11517342,0.11821256
0.115078285,0.118119396
0.11498317,0.118026234
0.114888065,0.11793312
0.11479301,0.11784
0.11469792,0.11774691
0.11460287,0.11765381
0.114507824,0.11756072
0.11441282,0.117467664
0.11431783,0.117374666
0.11422285,0.11728164
0.11412787,0.117188625
0.11403292,0.11709563
0.11393799,0.11700264
0.11384309,0.116909705
0.113748185,0.11681677
0.113653325,0.11672383
0.11355846,0.11663095
0.113463625,0.11653804
0.113368794,0.11644519
0.113273986,0.11635234
0.1131792,0.11625949
0.11308444,0.11616667
0.11298969,0.116073884
0.11289494,0.11598109
0.11280023,0.11588831
0.11270553,0.11579556
0.11261086,0.11570282
0.1125162,0.11561012
0.11242155,0.11551741
0.11232692,0.115424715
0.112232335,0.11533206
0.112137735,0.11523942
0.11204318,0.11514678
0.11194861,0.11505418
0.11185409,0.11496156
0.111759566,0.114869
0.111665055,0.11477642
0.11157059,0.11468386
0.11147614,0.11459135
0.11138169,0.11449883
0.111287266,0.11440634
0.11119286,0.11431388
0.11109849,0.11422139
0.11100412,0.11412898
0.11090979,0.11403653
0.11081544,0.11394415
0.11072114,0.113851756
0.110626854,0.11375938
0.11053259,0.11366703
0.110438325,0.11357472
0.11034411,0.11348236
0.11024989,0.113390096
0.11015572,0.11329783
0.11006155,0.11320557
0.10996738,0.113113336
0.109873265,0.11302108
0.10977913,0.112928905
0.109685056,0.1128367
0.10959097,0.11274453
